,url,city,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,lat,long,county_fips,county_name,state_fips,state_code,state_name,weather
681379,https://losangeles.craigslist.org/sfv/cto/d/bmw-x3/6732766040.html,losangeles,5500,2007.0,bmw,x3,excellent,6 cylinders,gas,144000.0,clean,automatic,,rwd,full-size,,black,https://images.craigslist.org/00y0y_lFpcbWK2nIv_600x450.jpg,34.139107,-118.258008,6037.0,Los Angeles,6.0,CA,California,59.0
681380,https://losangeles.craigslist.org/lgb/ctd/d/2014-nissan-frontier-call/6750092263.html,losangeles,18500,2014.0,nissan,frontier 2wd crew cab swb auto sv,,6 cylinders,,27798.0,clean,automatic,1N6AD0ER0EN735696,rwd,,pickup,blue,https://images.craigslist.org/00R0R_bEO92pkuFiU_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681381,https://losangeles.craigslist.org/sfv/cto/d/bmw-525/6743601194.html,losangeles,5700,2006.0,bmw,525i,excellent,6 cylinders,gas,125000.0,clean,automatic,,rwd,,,grey,https://images.craigslist.org/00w0w_lIi5Oa8GVFs_600x450.jpg,34.139107,-118.258008,6037.0,Los Angeles,6.0,CA,California,59.0
681382,https://losangeles.craigslist.org/lgb/cto/d/for-sale-internacional/6750089097.html,losangeles,30000,2005.0,,internacional,,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00808_98QsYGTfhs4_600x450.jpg,33.8867,-118.1265,6037.0,Los Angeles,6.0,CA,California,59.0
681383,https://losangeles.craigslist.org/sfv/cto/d/1981-fiat-124-spider/6750088360.html,losangeles,6000,1981.0,fiat,124 spider,excellent,4 cylinders,gas,103500.0,clean,manual,,rwd,compact,convertible,orange,https://images.craigslist.org/00K0K_8dmJe7wosjI_600x450.jpg,37.9691,-122.5105,6041.0,Marin,6.0,CA,California,59.0
681384,https://losangeles.craigslist.org/sfv/cto/d/nissan-versa-2015/6743404077.html,losangeles,5400,2015.0,nissan,versa,,,gas,53000.0,salvage,automatic,3N1CN7AP2FL824888,,,,,https://images.craigslist.org/01414_ldDpmE66NXk_600x450.jpg,34.1379,-118.2599,6037.0,Los Angeles,6.0,CA,California,59.0
681385,https://losangeles.craigslist.org/sfv/cto/d/mercedes-benz-e350/6734156099.html,losangeles,5700,2007.0,mercedes-benz,benz e350,excellent,6 cylinders,gas,107000.0,clean,automatic,,rwd,,sedan,black,https://images.craigslist.org/00808_cqC49lSKOuU_600x450.jpg,34.139107,-118.258008,6037.0,Los Angeles,6.0,CA,California,59.0
681386,https://losangeles.craigslist.org/lac/cto/d/2005-honda-element-ex/6750068327.html,losangeles,4000,2005.0,honda,element ex,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00k0k_eDhobQb50Ok_600x450.jpg,33.9462,-118.2013,6037.0,Los Angeles,6.0,CA,California,59.0
681387,https://losangeles.craigslist.org/sgv/cto/d/2017-f250-ltx-in-excellent/6750088182.html,losangeles,33000,2017.0,ford,f250 ltx,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00W0W_4Op01Sp8Uwu_600x450.jpg,34.091574,-117.708978,6037.0,Los Angeles,6.0,CA,California,59.0
681388,https://losangeles.craigslist.org/lgb/cto/d/2018-tesla-model-model-75/6750088130.html,losangeles,74600,2018.0,,tesla,like new,,electric,4916.0,clean,other,,fwd,mid-size,sedan,black,https://images.craigslist.org/00d0d_geFVMgVVBY6_600x450.jpg,33.9056,-118.0818,6037.0,Los Angeles,6.0,CA,California,59.0
681389,https://losangeles.craigslist.org/sgv/cto/d/2014-toyota-camry/6750088031.html,losangeles,9000,2014.0,toyota,camry,like new,4 cylinders,gas,33000.0,salvage,automatic,,,full-size,sedan,blue,https://images.craigslist.org/00U0U_4Ruuqm7ZCut_600x450.jpg,34.0116,-118.3411,6037.0,Los Angeles,6.0,CA,California,59.0
681390,https://losangeles.craigslist.org/sfv/cto/d/cadillac-escalade/6750088108.html,losangeles,21995,2011.0,cadillac,escalade esv,excellent,8 cylinders,gas,97500.0,clean,automatic,1GYS4jefobr112127,4wd,full-size,SUV,white,https://images.craigslist.org/00R0R_cJQOQKN5Vnb_600x450.jpg,34.4466,-118.5374,6037.0,Los Angeles,6.0,CA,California,59.0
681391,https://losangeles.craigslist.org/sfv/ctd/d/2015-kia-soul-base-financing/6750092484.html,losangeles,11995,2015.0,kia,soul,,,gas,75249.0,clean,manual,KNDJN2A27F7159454,fwd,compact,wagon,white,https://images.craigslist.org/00707_fyJXmcqF4GR_600x450.jpg,34.1847,-118.38696999999999,6037.0,Los Angeles,6.0,CA,California,59.0
681392,https://losangeles.craigslist.org/lgb/ctd/d/2013-toyota-rav4-call/6750092223.html,losangeles,15500,2013.0,toyota,rav4 fwd 4dr xle (natl),,4 cylinders,,75959.0,clean,automatic,JTMWFREV5DD006831,fwd,,SUV,white,https://images.craigslist.org/01616_gFEdg8HpYk3_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681393,https://losangeles.craigslist.org/lgb/ctd/d/2015-toyota-prius-call/6750088878.html,losangeles,17500,2015.0,toyota,prius 5dr hb two (natl),,4 cylinders,,14633.0,clean,automatic,JTDKN3DU7F0475307,fwd,,sedan,grey,https://images.craigslist.org/00p0p_6Vl5BCGzXxh_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681394,https://losangeles.craigslist.org/lgb/ctd/d/2015-chevrolet-cruze-ls-sedan/6750089358.html,losangeles,10995,2015.0,chevrolet,cruze,like new,,gas,,clean,automatic,,,,sedan,,https://images.craigslist.org/00E0E_l9MToRLatKY_600x450.jpg,34.0794,-117.4551,6071.0,San Bernardino,6.0,CA,California,59.0
681395,https://losangeles.craigslist.org/lgb/cto/d/for-sale-honda-oddysey/6750086626.html,losangeles,3000,2005.0,honda,oddysey,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00303_mLsS1Jqt7x_600x450.jpg,33.8867,-118.1265,6037.0,Los Angeles,6.0,CA,California,59.0
681396,https://losangeles.craigslist.org/lgb/ctd/d/2015-toyota-prius-call/6750088843.html,losangeles,14500,2015.0,toyota,prius 5dr hb two (natl),,4 cylinders,,58105.0,clean,automatic,JTDKN3DU0F1996928,fwd,,sedan,white,https://images.craigslist.org/01515_6l5fkbyoSBI_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681397,https://losangeles.craigslist.org/lac/cto/d/2014-toyota-prius-plug-in-55k/6750079848.html,losangeles,14990,2014.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,55000.0,clean,automatic,,,,,,https://images.craigslist.org/00g0g_3bQhsKZ4edU_600x450.jpg,33.6144,-117.6433,6059.0,Orange,6.0,CA,California,59.0
681398,https://losangeles.craigslist.org/lgb/cto/d/2wdrive-sunroof-suv-v4-rav-20/6750037856.html,losangeles,1740,2008.0,toyota,rav4 v4 suv,good,4 cylinders,gas,,clean,automatic,,fwd,full-size,SUV,black,https://images.craigslist.org/00i0i_itKSEhby88g_600x450.jpg,33.9653,-118.2727,6037.0,Los Angeles,6.0,CA,California,59.0
681399,https://losangeles.craigslist.org/lac/cto/d/2005-silverado-2500-hd/6727845279.html,losangeles,9500,2005.0,chevrolet,2500 hd,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00v0v_6lUeJA4ST0e_600x450.jpg,34.0133,-118.113,6037.0,Los Angeles,6.0,CA,California,59.0
681400,https://losangeles.craigslist.org/ant/cto/d/11-sonata-limite-20-turbo/6750041381.html,losangeles,5300,2011.0,hyundai,sonata limited 2.0t,good,4 cylinders,gas,137000.0,clean,automatic,,fwd,mid-size,,black,https://images.craigslist.org/00B0B_g8Bu4LzUEUw_600x450.jpg,34.7131,-117.8783,6037.0,Los Angeles,6.0,CA,California,59.0
681401,https://losangeles.craigslist.org/wst/ctd/d/2016-scion-ia-4dr-sdn-auto/6750087037.html,losangeles,11977,2016.0,,Scion iA,excellent,4 cylinders,gas,29822.0,clean,automatic,3MYDLBZVXGY102586,fwd,sub-compact,sedan,white,https://images.craigslist.org/00909_c4Pm1ckZAxH_600x450.jpg,34.047526,-118.303699,6037.0,Los Angeles,6.0,CA,California,59.0
681402,https://losangeles.craigslist.org/lgb/cto/d/for-sale-honda-oddysey/6750085149.html,losangeles,1200,1998.0,honda,oddysey,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00R0R_4f3K1qVljUC_600x450.jpg,33.8867,-118.1265,6037.0,Los Angeles,6.0,CA,California,59.0
681403,https://losangeles.craigslist.org/wst/ctd/d/2017-dodge-grand-caravan-sxt/6750087842.html,losangeles,15777,2017.0,dodge,grand caravan,excellent,6 cylinders,gas,42754.0,clean,automatic,2C4RDGCG6HR848303,fwd,full-size,mini-van,black,https://images.craigslist.org/00a0a_6ggF1gbDEai_600x450.jpg,34.047526,-118.303699,6037.0,Los Angeles,6.0,CA,California,59.0
681404,https://losangeles.craigslist.org/lac/cto/d/6-cylinder-gas-saver-acura/6750053744.html,losangeles,1800,2008.0,acura,mdx,good,6 cylinders,gas,,clean,automatic,,fwd,full-size,SUV,white,https://images.craigslist.org/00s0s_iTOhAfx8eki_600x450.jpg,34.2197,-118.6111,6037.0,Los Angeles,6.0,CA,California,59.0
681405,https://losangeles.craigslist.org/wst/ctd/d/2017-nissan-rogue-fwd/6750087286.html,losangeles,14977,2017.0,nissan,rogue,excellent,4 cylinders,gas,47730.0,clean,automatic,KNMAT2MT6HP576089,fwd,full-size,SUV,grey,https://images.craigslist.org/00t0t_aXSVNaaweft_600x450.jpg,34.047526,-118.303699,6037.0,Los Angeles,6.0,CA,California,59.0
681406,https://losangeles.craigslist.org/wst/ctd/d/2013-toyota-prius-5dr-hb-one/6750087565.html,losangeles,11777,2013.0,toyota,prius,excellent,4 cylinders,hybrid,59700.0,clean,automatic,JTDKN3DU0D0343485,fwd,mid-size,,white,https://images.craigslist.org/01717_5zsV5Aey68k_600x450.jpg,34.047526,-118.303699,6037.0,Los Angeles,6.0,CA,California,59.0
681407,https://losangeles.craigslist.org/lac/cto/d/se-vende-2005-nissan/6743321955.html,losangeles,2200,2005.0,nissan,altima,excellent,4 cylinders,gas,153524.0,clean,automatic,,,compact,sedan,,https://images.craigslist.org/00000_bvx2MYe0Ulv_600x450.jpg,33.9413,-118.0356,6037.0,Los Angeles,6.0,CA,California,59.0
681408,https://losangeles.craigslist.org/sgv/cto/d/1999-toyota-avalon-xls-clean/6750082969.html,losangeles,1500,1999.0,toyota,avalon xls,good,6 cylinders,gas,210000.0,clean,automatic,,fwd,full-size,sedan,green,https://images.craigslist.org/00G0G_hPtIZzdoflW_600x450.jpg,34.048,-118.115,6037.0,Los Angeles,6.0,CA,California,59.0
681409,https://losangeles.craigslist.org/wst/ctd/d/2017-dodge-grand-caravan-sxt/6750088141.html,losangeles,14977,2017.0,dodge,grand caravan,excellent,6 cylinders,gas,42784.0,clean,automatic,2C4RDGCG9HR737390,fwd,full-size,mini-van,silver,https://images.craigslist.org/00x0x_aSaMg8OSkz3_600x450.jpg,34.047526,-118.303699,6037.0,Los Angeles,6.0,CA,California,59.0
681410,https://losangeles.craigslist.org/ant/cto/d/47-plymouth/6750086199.html,losangeles,350,1947.0,,plymouth,,,gas,,missing,automatic,,,,,,https://images.craigslist.org/00j0j_dIUrSmtKQQr_600x450.jpg,34.4891,-117.9708,6037.0,Los Angeles,6.0,CA,California,59.0
681411,https://losangeles.craigslist.org/sfv/cto/d/mercedes-benz-efor-sale/6741005985.html,losangeles,14900,2010.0,mercedes-benz,benz e350,excellent,6 cylinders,gas,85000.0,clean,automatic,WDDHF5GB9AA179176,rwd,full-size,sedan,white,https://images.craigslist.org/00V0V_b8Jeh535IZI_600x450.jpg,34.4132,-118.426,6037.0,Los Angeles,6.0,CA,California,59.0
681412,https://losangeles.craigslist.org/wst/cto/d/2009-acura-mdx-sh-awd-79k-one/6750083083.html,losangeles,13700,2009.0,acura,mdx awd 4dr,excellent,6 cylinders,gas,79100.0,clean,automatic,,4wd,,,silver,https://images.craigslist.org/00m0m_TH4XRk9NFZ_600x450.jpg,33.6829,-117.8298,6059.0,Orange,6.0,CA,California,59.0
681413,https://losangeles.craigslist.org/wst/ctd/d/2016-ram-promaster-cargo-van/6750086474.html,losangeles,18977,2016.0,ram,promaster cargo van,excellent,6 cylinders,gas,34078.0,clean,automatic,3C6TRVAG5GE129954,fwd,,,white,https://images.craigslist.org/00N0N_3FBXF1qbAz5_600x450.jpg,34.047526,-118.303699,6037.0,Los Angeles,6.0,CA,California,59.0
681414,https://losangeles.craigslist.org/lgb/ctd/d/2015-toyota-avalon-call/6750085777.html,losangeles,16500,2015.0,toyota,avalon 4dr sdn xle touring (natl),,6 cylinders,,90241.0,clean,automatic,4T1BK1EB1FU177110,fwd,,sedan,silver,https://images.craigslist.org/00m0m_gEsUa4X3dJr_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681415,https://losangeles.craigslist.org/wst/ctd/d/2015-nissan-sentra-4dr-sdn-i4/6750085591.html,losangeles,11777,2015.0,nissan,sentra,excellent,4 cylinders,gas,40758.0,clean,automatic,3N1AB7AP9FY241544,fwd,mid-size,sedan,white,https://images.craigslist.org/00A0A_223OUZNhxVN_600x450.jpg,34.047526,-118.303699,6037.0,Los Angeles,6.0,CA,California,59.0
681416,https://losangeles.craigslist.org/wst/cto/d/2008-audi-a3-line-titanium/6745230536.html,losangeles,4900,2008.0,audi,a3,good,4 cylinders,gas,,clean,automatic,,fwd,,,,https://images.craigslist.org/00L0L_g8ewLDdO6t2_600x450.jpg,33.8707,-118.3715,6037.0,Los Angeles,6.0,CA,California,59.0
681417,https://losangeles.craigslist.org/lac/cto/d/2012-honda-odyssey-ex-with/6750078044.html,losangeles,11500,2012.0,honda,odyssey ex-l,excellent,6 cylinders,gas,145500.0,clean,automatic,,fwd,,mini-van,white,https://images.craigslist.org/00H0H_9CK3XXbsebU_600x450.jpg,34.029,-118.3152,6037.0,Los Angeles,6.0,CA,California,59.0
681418,https://losangeles.craigslist.org/lgb/cto/d/2011-nissan-altima-25/6750058022.html,losangeles,5200,2011.0,nissan,altima 2.5 4dr sedan,,,gas,,clean,automatic,1N4AL2AP7BN471707,,,,,https://images.craigslist.org/00000_bUiAeXAt1N5_600x450.jpg,33.955,-118.3556,6037.0,Los Angeles,6.0,CA,California,59.0
681419,https://losangeles.craigslist.org/sfv/ctd/d/2010-nissan-370z-touring/6750076208.html,losangeles,17995,2010.0,nissan,370z,,,gas,65989.0,clean,automatic,JN1AZ4FH9AM301149,fwd,,convertible,,https://images.craigslist.org/00909_drfJA12elN_600x450.jpg,34.1847,-118.38696999999999,6037.0,Los Angeles,6.0,CA,California,59.0
681420,https://losangeles.craigslist.org/lac/cto/d/2012-volkswagen-passat/6750080742.html,losangeles,4450,2012.0,volkswagen,passat,good,4 cylinders,gas,141680.0,salvage,automatic,,,,sedan,black,https://images.craigslist.org/01313_7FJd3XgyxLR_600x450.jpg,34.2367,-118.5466,6037.0,Los Angeles,6.0,CA,California,59.0
681421,https://losangeles.craigslist.org/wst/ctd/d/2013-ford-mustang-v6-coupe-2d/6750085811.html,losangeles,12488,2013.0,ford,mustang,,,other,40625.0,clean,automatic,1ZVBP8AM2D5282457,,sub-compact,coupe,black,https://images.craigslist.org/00g0g_efK0OXmHV7U_600x450.jpg,33.64393,-117.91543999999999,6059.0,Orange,6.0,CA,California,59.0
681422,https://losangeles.craigslist.org/lgb/ctd/d/2018-toyota-hr-call/6750085741.html,losangeles,21500,2018.0,toyota,c-hr xle premium fwd (natl),,,,2060.0,clean,automatic,NMTKHMBX7JR046618,fwd,,SUV,grey,https://images.craigslist.org/00g0g_ixp9RjyFxAT_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681423,https://losangeles.craigslist.org/lac/cto/d/2003-bmw-745i/6738496238.html,losangeles,3799,2003.0,bmw,745i,excellent,8 cylinders,gas,,clean,automatic,,,,sedan,silver,https://images.craigslist.org/00N0N_5Ss7CqnfdNq_600x450.jpg,33.8879,-118.351,6037.0,Los Angeles,6.0,CA,California,59.0
681424,https://losangeles.craigslist.org/sgv/cto/d/tow-towing-haul-hauling/6745683471.html,losangeles,1,2000.0,ford,f250,excellent,,diesel,,clean,manual,,,,,,https://images.craigslist.org/00t0t_fAmgm4OQgL2_600x450.jpg,33.9977,-117.9652,6037.0,Los Angeles,6.0,CA,California,59.0
681425,https://losangeles.craigslist.org/sfv/cto/d/pontiac-v6-38-like-new-trade/6726778787.html,losangeles,2950,1995.0,pontiac,firebird convertible,excellent,6 cylinders,gas,131000.0,clean,automatic,,fwd,full-size,convertible,custom,https://images.craigslist.org/00t0t_6u8xj1r4Rq1_600x450.jpg,34.4262,-118.449,6037.0,Los Angeles,6.0,CA,California,59.0
681426,https://losangeles.craigslist.org/sfv/ctd/d/2016-honda-cr-se-only-17k/6750085187.html,losangeles,19995,2016.0,honda,cr-v,excellent,4 cylinders,gas,16722.0,clean,automatic,2HKRM3H42GH534912,fwd,,SUV,blue,https://images.craigslist.org/00V0V_2xhivsu763Y_600x450.jpg,34.182027000000005,-118.320571,6037.0,Los Angeles,6.0,CA,California,59.0
681427,https://losangeles.craigslist.org/lac/ctd/d/2012-hyundai-genesis-coupe/6750082916.html,losangeles,12950,2012.0,hyundai,genesis coupe,,,gas,47560.0,clean,manual,KMHHT6KD9CU076290,,sub-compact,coupe,red,https://images.craigslist.org/00c0c_lHi330k61az_600x450.jpg,33.896507,-117.56358300000001,6065.0,Riverside,6.0,CA,California,59.0
681428,https://losangeles.craigslist.org/sfv/cto/d/2015-mini-cooper-excellent/6750079698.html,losangeles,7500,2015.0,mini,cooper,like new,3 cylinders,gas,,rebuilt,automatic,,,compact,coupe,,https://images.craigslist.org/00909_5i9ARlB6clH_600x450.jpg,34.1716,-118.2899,6037.0,Los Angeles,6.0,CA,California,59.0
681429,https://losangeles.craigslist.org/lac/cto/d/1955-chevrolet-bel-air/6750079690.html,losangeles,11900,1955.0,chevrolet,bel air,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Y0Y_aOloWsmLTBt_600x450.jpg,33.514206,-117.14275400000001,6065.0,Riverside,6.0,CA,California,59.0
681430,https://losangeles.craigslist.org/lgb/ctd/d/2009-mercedes-benz-class-call/6750082314.html,losangeles,17999,2009.0,mercedes-benz,c-class c63 amg,,8 cylinders,,119521.0,clean,automatic,WDDGF77X89F237361,rwd,,sedan,white,https://images.craigslist.org/00707_kgxnBqlMCQt_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681431,https://losangeles.craigslist.org/sgv/ctd/d/2014-gmc-sierra-3500-diesel/6750082280.html,losangeles,47995,2014.0,gmc,sierra 3500hd,,,,63331.0,clean,automatic,1GT426C82EF113503,,,,,https://images.craigslist.org/00V0V_AnqrW9TK9B_600x450.jpg,34.070311,-117.446303,6071.0,San Bernardino,6.0,CA,California,59.0
681432,https://losangeles.craigslist.org/sfv/cto/d/porsche-yellow-bird/6750078886.html,losangeles,59800,1974.0,,1974 Porsche US Carrera,like new,6 cylinders,gas,,clean,manual,,rwd,,,yellow,https://images.craigslist.org/00K0K_5CZIWd67iCG_600x450.jpg,34.1671,-118.5414,6037.0,Los Angeles,6.0,CA,California,59.0
681433,https://losangeles.craigslist.org/lgb/ctd/d/2014-toyota-tundra-crewmax/6750082180.html,losangeles,30995,2014.0,toyota,tundra limited,like new,8 cylinders,gas,,clean,automatic,,rwd,,,white,https://images.craigslist.org/00909_5P9gGw0RLkv_600x450.jpg,34.0522,-118.24299599999999,6037.0,Los Angeles,6.0,CA,California,59.0
681434,https://losangeles.craigslist.org/sfv/cto/d/selling-hyundai-accent-2010/6744562637.html,losangeles,1650,2010.0,hyundai,accent,good,,gas,85000.0,salvage,automatic,,,,,,https://images.craigslist.org/01414_5uy0XBttmte_600x450.jpg,34.1378,-118.2425,6037.0,Los Angeles,6.0,CA,California,59.0
681435,https://losangeles.craigslist.org/sfv/cto/d/2000-ford-fdiesel-engine/6750078446.html,losangeles,38000,2000.0,ford,f550,excellent,,diesel,36000.0,clean,manual,,,,,white,https://images.craigslist.org/00w0w_abH4OeJp9vB_600x450.jpg,34.3054,-118.4322,6037.0,Los Angeles,6.0,CA,California,59.0
681436,https://losangeles.craigslist.org/lgb/ctd/d/2011-ram-1500-crew-cab/6750080386.html,losangeles,13995,2011.0,ram,1500 quad cab,excellent,6 cylinders,gas,82465.0,clean,automatic,1d7rb1gk6bs515337,rwd,full-size,pickup,white,https://images.craigslist.org/00f0f_hhGU7fSEBus_600x450.jpg,33.860383,-117.861678,6059.0,Orange,6.0,CA,California,59.0
681437,https://losangeles.craigslist.org/lac/cto/d/08-audi-a4-quattro-6-speed/6750077186.html,losangeles,5500,2008.0,audi,a4 2.0t quattro,excellent,4 cylinders,gas,137500.0,clean,manual,Request,4wd,full-size,sedan,grey,https://images.craigslist.org/00D0D_e0n4k5tOg5l_600x450.jpg,34.254554,-118.48274199999999,6037.0,Los Angeles,6.0,CA,California,59.0
681438,https://losangeles.craigslist.org/wst/cto/d/2016-durango/6750077481.html,losangeles,19800,2016.0,dodge,durango limited,excellent,6 cylinders,gas,34000.0,salvage,automatic,,rwd,full-size,SUV,black,https://images.craigslist.org/01717_iulXPfhly6X_600x450.jpg,33.8397,-118.3542,6037.0,Los Angeles,6.0,CA,California,59.0
681439,https://losangeles.craigslist.org/lgb/cto/d/for-sale-ford-super-duty-350/6750077168.html,losangeles,10000,2000.0,ford,f-350 super duty,,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00N0N_10ibftF0YEF_600x450.jpg,33.8867,-118.1265,6037.0,Los Angeles,6.0,CA,California,59.0
681440,https://losangeles.craigslist.org/sgv/cto/d/2001-jaguar/6738132443.html,losangeles,3000,2001.0,jaguar,s-type 4.2 4dr sedan,good,,gas,,lien,automatic,sajda24cx1lf37008,,,,,https://images.craigslist.org/01616_f96J5ZAXd7J_600x450.jpg,34.497383,-117.288823,6071.0,San Bernardino,6.0,CA,California,59.0
681441,https://losangeles.craigslist.org/sfv/ctd/d/2005-ford-mustang-financing/6750079550.html,losangeles,15995,2005.0,ford,mustang,,8 cylinders,gas,62153.0,clean,manual,1ZVHT82H055110369,rwd,,other,blue,https://images.craigslist.org/00909_hQjNCRMgnVE_600x450.jpg,34.2556,-118.4208,6037.0,Los Angeles,6.0,CA,California,59.0
681442,https://losangeles.craigslist.org/wst/cto/d/2015-vw-golf-sel/6725901567.html,losangeles,13900,2015.0,volkswagen,e-golf,like new,4 cylinders,electric,34200.0,clean,manual,WVWPP7AU3FW907822,fwd,,,silver,https://images.craigslist.org/00l0l_jmVrhp0Mi2C_600x450.jpg,33.900213,-118.409709,6037.0,Los Angeles,6.0,CA,California,59.0
681443,https://losangeles.craigslist.org/sgv/cto/d/2006-nissan-maxima-35-se/6738156364.html,losangeles,1200,2006.0,nissan,maxima se,,,gas,,lien,automatic,,,,,,https://images.craigslist.org/00s0s_lyM1GxEeHCj_600x450.jpg,34.497383,-117.288823,6071.0,San Bernardino,6.0,CA,California,59.0
681444,https://losangeles.craigslist.org/wst/cto/d/clean-title-2015-toyota-prius/6750076428.html,losangeles,13200,2015.0,toyota,prius c,like new,4 cylinders,hybrid,37326.0,clean,automatic,,fwd,compact,hatchback,silver,https://images.craigslist.org/00909_lu9eLusgewQ_600x450.jpg,34.150999999999996,-118.4882,6037.0,Los Angeles,6.0,CA,California,59.0
681445,https://losangeles.craigslist.org/sfv/cto/d/jcw-mini-cooper/6750079634.html,losangeles,9800,2011.0,mini,cooper jcw edition,excellent,4 cylinders,gas,,clean,manual,,fwd,compact,hatchback,silver,https://images.craigslist.org/00p0p_9ARHxdJNp60_600x450.jpg,34.1664,-118.636932,6037.0,Los Angeles,6.0,CA,California,59.0
681446,https://losangeles.craigslist.org/wst/cto/d/2012-kia-sportage-for-sale/6736734268.html,losangeles,8500,2012.0,kia,sportage,excellent,4 cylinders,gas,138000.0,clean,automatic,,,,SUV,red,https://images.craigslist.org/00r0r_5YkSfYTNbwa_600x450.jpg,33.9949,-118.3991,6037.0,Los Angeles,6.0,CA,California,59.0
681447,https://losangeles.craigslist.org/lgb/ctd/d/2013-ford-fiesta-call/6750079179.html,losangeles,5999,2013.0,ford,fiesta 4dr sdn se,,4 cylinders,,96952.0,clean,manual,3FADP4BJ1DM177692,fwd,,sedan,blue,https://images.craigslist.org/00U0U_4tkCVyHGFPk_600x450.jpg,33.789513,-118.150006,6037.0,Los Angeles,6.0,CA,California,59.0
681448,https://losangeles.craigslist.org/lgb/ctd/d/2017-dodge-journey-sxt/6750078576.html,losangeles,15000,2017.0,dodge,journey,,6 cylinders,gas,33326.0,clean,automatic,3C4PDCBG7HT531614,fwd,,SUV,black,https://images.craigslist.org/00a0a_48c01QPZFEz_600x450.jpg,33.761525,-117.920551,6059.0,Orange,6.0,CA,California,59.0
681449,https://losangeles.craigslist.org/sfv/ctd/d/2013-ram-tradesman-v-white/6750078297.html,losangeles,6950,2013.0,ram,tradesman,excellent,6 cylinders,gas,94750.0,clean,automatic,,fwd,mid-size,van,white,https://images.craigslist.org/00o0o_lPTxYMTf9Y9_600x450.jpg,34.139665,-118.381252,6037.0,Los Angeles,6.0,CA,California,59.0
681450,https://losangeles.craigslist.org/lac/cto/d/1974-bronco-very-clean/6745805767.html,losangeles,27000,1974.0,ford,bronco,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00X0X_1FYQtHPdYkW_600x450.jpg,38.9115,-121.08,6061.0,Placer,6.0,CA,California,59.0
681451,https://losangeles.craigslist.org/sfv/cto/d/2012-nissan-altima-4999-obo/6740726107.html,losangeles,4999,2012.0,nissan,altima,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00g0g_8Z4d9XyD4F9_600x450.jpg,34.105736,-117.370251,6071.0,San Bernardino,6.0,CA,California,59.0
681452,https://losangeles.craigslist.org/sgv/cto/d/1973-mercedes-450sl-low-miles/6730001563.html,losangeles,16500,1973.0,mercedes-benz,450sl,excellent,8 cylinders,gas,82000.0,clean,automatic,,rwd,mid-size,convertible,brown,https://images.craigslist.org/00p0p_MhAaRbzNPy_600x450.jpg,34.129065000000004,-118.053703,6037.0,Los Angeles,6.0,CA,California,59.0
681453,https://losangeles.craigslist.org/lgb/cto/d/for-sale-ford-650/6750075164.html,losangeles,35000,2008.0,ford,650,,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00f0f_4XzUDMSLHOX_600x450.jpg,33.8867,-118.1265,6037.0,Los Angeles,6.0,CA,California,59.0
681454,https://losangeles.craigslist.org/lgb/cto/d/2008-honda-odyssey-ex/6746308503.html,losangeles,5500,2008.0,honda,odyssey ex-l,excellent,6 cylinders,gas,,clean,automatic,,fwd,full-size,mini-van,blue,https://images.craigslist.org/01111_h4j9JtrarD5_600x450.jpg,33.8766,-117.9551,6059.0,Orange,6.0,CA,California,59.0
